material_id,subject,subcategory,grade_levels,material_type,school_type,content_type,is_bundle,price,author_category,bestseller_rating,total_pages,engagement_score,created_days_ago,author_id,title,grade_levels_str
mat_003685,Fachunterricht,Geschichte,['12. Klasse'],Stationenlernen,Kita / Vorschule,standalone,1,22.477666197787048,Eggs,218.0235773858336,40,1.8719533076456922,763,author_0128,Geschichte - Sparpaket,12. Klasse
mat_003686,Fachunterricht,Biologie,"['12. Klasse', '13. Klasse']",Quiz,Berufsschule,interactive,0,6.18,Bear,11.312771925929235,9,5.030142388007448,1056,author_0373,Biologie - Quiz,"12. Klasse, 13. Klasse"
mat_003687,Englisch,Wortschatz,['8. Klasse'],Fördermaterial/Inklusion,Sek I Mittlere Schulform,interactive,0,16.58,Cub,93.74768500833038,5,0.3891911348622026,658,author_0062,Wortschatz - Fördermaterial/Inklusion,8. Klasse
mat_003688,Kunst,Basteln,"['3. Klasse', '4. Klasse', '5. Klasse']",Test,Sek I Gymnasium,hybrid,0,4.28,Eggs,35.042613301630965,9,3.6242802148090876,722,author_0664,Basteln - Test,"3. Klasse, 4. Klasse, 5. Klasse"
mat_003689,Englisch,Grammatik,"['3. Klasse', '4. Klasse', '5. Klasse']",Interaktives Material,Grundschule,standalone,0,1.99,Eggs,6.210990561916805,9,0.3511697742478377,802,author_0707,Grammatik - Interaktives Material,"3. Klasse, 4. Klasse, 5. Klasse"
mat_003690,Deutsch,Anfangsunterricht,"['5. Klasse', '6. Klasse', '7. Klasse']",Bildkarten,Sek I Mittlere Schulform,standalone,0,2.96,Dragon,55.42620010227791,9,4.644790181064632,584,author_0355,Anfangsunterricht - Bildkarten,"5. Klasse, 6. Klasse, 7. Klasse"
mat_003691,Kunst,Basteln,"['6. Klasse', '7. Klasse']",Unterrichtsreihen,Sek I Gymnasium,hybrid,0,3.02,Eggs,46.50920961427856,16,0.8913930216695443,832,author_0945,Basteln - Unterrichtsreihen,"6. Klasse, 7. Klasse"
mat_003692,Mathematik,Stochastik,"['10. Klasse', '11. Klasse', '12. Klasse', '13. Klasse']",Interaktives Material,Sek II,standalone,0,3.61,Eggs,99.49315257314662,8,4.258910749347644,800,author_0923,Stochastik - Interaktives Material,"10. Klasse, 11. Klasse, 12. Klasse, 13. Klasse"
mat_003693,Kunst,Epochen,"['1. Klasse', '2. Klasse', '3. Klasse']",Experimente,Sek I Mittlere Schulform,interactive,1,32.14624719198087,Cub,16.97350407791101,42,2.502673880482056,812,author_0574,Epochen - Sparpaket,"1. Klasse, 2. Klasse, 3. Klasse"
mat_003694,Deutsch,Lesen,"['5. Klasse', '6. Klasse']",Quiz,Berufsschule,standalone,0,11.88,Cub,45.49257080493857,6,4.00275031859066,239,author_0403,Lesen - Quiz,"5. Klasse, 6. Klasse"
mat_003695,Fachunterricht,Chemie,['3. Klasse'],Arbeitsblätter,Sek I Mittlere Schulform,hybrid,0,5.68,Dragon,55.93798733121149,9,2.5785585066227132,894,author_0972,Chemie - Arbeitsblätter,3. Klasse
mat_003696,Deutsch,Sprechen & Zuhören,"['1. Klasse', '2. Klasse']",Arbeitsblätter,Sek I Gymnasium,hybrid,1,21.829055611540834,Eggs,48.803490287589575,63,1.7160362998518113,1013,author_0482,Sprechen & Zuhören - Sparpaket,"1. Klasse, 2. Klasse"
mat_003697,Fachunterricht,Chemie,['3. Klasse'],Arbeitsblätter,Grundschule,interactive,0,2.11,Eggs,6.032509050625413,12,2.733681177005129,151,author_0385,Chemie - Arbeitsblätter,3. Klasse
mat_003698,Englisch,Sprechen,['4. Klasse'],Experimente,Kita / Vorschule,standalone,0,9.23,Dragon,187.75037115855324,5,6.290480929168757,1031,author_0746,Sprechen - Experimente,4. Klasse
mat_003699,Deutsch,Lesen,"['9. Klasse', '10. Klasse', '11. Klasse']",Bildkarten,Sek II,interactive,0,2.17,Cub,10.175319642326306,16,3.901524044611617,856,author_0660,Lesen - Bildkarten,"9. Klasse, 10. Klasse, 11. Klasse"
mat_003700,Mathematik,Grundrechenarten,"['8. Klasse', '9. Klasse', '10. Klasse']",Klassenarbeiten,Sek I Gymnasium,hybrid,0,2.03,Bear,3.7165159942073647,10,2.4875341310118637,821,author_0960,Grundrechenarten - Klassenarbeiten,"8. Klasse, 9. Klasse, 10. Klasse"
mat_003701,Kunst,Basteln,"['1. Klasse', '2. Klasse', '3. Klasse']",Stundenentwürfe,Kita / Vorschule,standalone,1,26.46899641822406,Eggs,22.83636751773142,60,1.2018333786004,156,author_0606,Basteln - Sparpaket,"1. Klasse, 2. Klasse, 3. Klasse"
mat_003702,Deutsch,Anfangsunterricht,['11. Klasse'],Quiz,Kita / Vorschule,interactive,0,2.8,Cub,10.115634455304301,10,0.30335325785338174,181,author_0378,Anfangsunterricht - Quiz,11. Klasse
mat_003703,Englisch,Sprechen,['7. Klasse'],Videos,Kita / Vorschule,standalone,0,5.34,Bear,39.44804189176145,8,2.020346503642309,1032,author_0426,Sprechen - Videos,7. Klasse
mat_003704,Mathematik,Stochastik,"['4. Klasse', '5. Klasse']",Spiele,Sek I Gymnasium,interactive,1,6.939774538222403,Eggs,10.23446149744559,18,8.543865333680193,640,author_0935,Stochastik - Sparpaket,"4. Klasse, 5. Klasse"
mat_003705,Deutsch,Sprechen & Zuhören,['9. Klasse'],Unterrichtsreihen,Berufsschule,hybrid,0,1.94,Eggs,14.738984707764006,15,1.7042481637051599,829,author_0283,Sprechen & Zuhören - Unterrichtsreihen,9. Klasse
mat_003706,Fachunterricht,Chemie,"['8. Klasse', '9. Klasse', '10. Klasse', '11. Klasse']",Spiele,Sek II,hybrid,0,3.43,Eggs,8.42532651867143,5,5.576239581407829,781,author_0082,Chemie - Spiele,"8. Klasse, 9. Klasse, 10. Klasse, 11. Klasse"
mat_003707,Fachunterricht,Biologie,"['6. Klasse', '7. Klasse', '8. Klasse']",Präsentationen/Tafelbilder,Sek I Gymnasium,standalone,0,11.29,Bear,61.13598815378688,8,2.6188257189920923,623,author_0511,Biologie - Präsentationen/Tafelbilder,"6. Klasse, 7. Klasse, 8. Klasse"
mat_003708,Englisch,Sprechen,['5. Klasse'],Bildkarten,Sek I Gymnasium,hybrid,0,2.44,Eggs,52.726976272115266,9,3.385079218461246,499,author_0090,Sprechen - Bildkarten,5. Klasse
mat_003709,Fachunterricht,Erdkunde,"['8. Klasse', '9. Klasse', '10. Klasse']",Test,Sek I Mittlere Schulform,hybrid,0,1.82,Eggs,30.80164680841645,6,3.197727901051978,270,author_0235,Erdkunde - Test,"8. Klasse, 9. Klasse, 10. Klasse"
mat_003710,Fachunterricht,Religion,"['1. Klasse', '2. Klasse', '3. Klasse']",Präsentationen/Tafelbilder,Sek II,standalone,1,5.377881000695822,Bear,8.601384702372386,40,0.9293091361784938,295,author_0164,Religion - Sparpaket,"1. Klasse, 2. Klasse, 3. Klasse"
mat_003711,Mathematik,Stochastik,['3. Klasse'],Experimente,Sek II,hybrid,0,1.02,Eggs,62.74447075117522,10,3.12551882499183,940,author_0638,Stochastik - Experimente,3. Klasse
mat_003712,Fachunterricht,Chemie,"['3. Klasse', '4. Klasse']",Unterrichtsreihen,Kita / Vorschule,hybrid,1,26.92998273567101,Bear,9.841579135253937,60,5.717647513980708,590,author_0471,Chemie - Sparpaket,"3. Klasse, 4. Klasse"
mat_003713,Mathematik,Stochastik,"['8. Klasse', '9. Klasse']",Videos,Berufsschule,hybrid,1,23.590691499910612,Innovators,67.9889483433033,63,2.2348415181276433,438,author_0381,Stochastik - Sparpaket,"8. Klasse, 9. Klasse"
mat_003714,Deutsch,Lesen,"['4. Klasse', '5. Klasse']",Quiz,Berufsschule,standalone,1,22.414423172884973,Dragon,147.66736780151842,49,2.464085785229333,617,author_0245,Lesen - Sparpaket,"4. Klasse, 5. Klasse"
mat_003715,Mathematik,Geometrie,['7. Klasse'],Videos,Sek II,standalone,1,13.372581232667898,Bear,11.895438498429593,40,3.3785978269877157,484,author_0398,Geometrie - Sparpaket,7. Klasse
mat_003716,Mathematik,Stochastik,"['1. Klasse', '2. Klasse']",Präsentationen/Tafelbilder,Berufsschule,hybrid,0,15.99,Bear,76.66336819148746,7,1.4186638705651284,1079,author_0541,Stochastik - Präsentationen/Tafelbilder,"1. Klasse, 2. Klasse"
mat_003717,Englisch,Schreiben,"['12. Klasse', '13. Klasse']",Experimente,Förderunterricht,interactive,0,1.25,Cub,54.66803255080627,10,3.5571712582897184,834,author_0502,Schreiben - Experimente,"12. Klasse, 13. Klasse"
mat_003718,Fachunterricht,Erdkunde,"['4. Klasse', '5. Klasse']",Stundenentwürfe,Sek I Gymnasium,interactive,0,1.97,Eggs,60.77563662250688,6,7.461064930976626,1081,author_0589,Erdkunde - Stundenentwürfe,"4. Klasse, 5. Klasse"
mat_003719,Englisch,Leseverstehen,['7. Klasse'],Merkblätter,Förderunterricht,standalone,0,4.24,Cub,39.27658530140423,15,3.3742255191721333,397,author_0544,Leseverstehen - Merkblätter,7. Klasse
mat_003720,Fachunterricht,Erdkunde,"['7. Klasse', '8. Klasse', '9. Klasse', '10. Klasse']",Bildkarten,Grundschule,standalone,0,9.76,Dragon,34.81656261192399,5,1.0041282077332307,610,author_0480,Erdkunde - Bildkarten,"7. Klasse, 8. Klasse, 9. Klasse, 10. Klasse"
mat_003721,Englisch,Grammatik,"['5. Klasse', '6. Klasse', '7. Klasse']",Präsentationen/Tafelbilder,Förderunterricht,standalone,0,2.6,Dragon,30.19197996873741,7,1.0442320561873306,1041,author_0661,Grammatik - Präsentationen/Tafelbilder,"5. Klasse, 6. Klasse, 7. Klasse"
mat_003722,Deutsch,Lesen,"['12. Klasse', '13. Klasse']",Bildkarten,Berufsschule,hybrid,0,5.05,Dragon,60.75913522829741,8,5.694122912964946,806,author_0594,Lesen - Bildkarten,"12. Klasse, 13. Klasse"
mat_003723,Fachunterricht,Religion,"['12. Klasse', '13. Klasse']",Präsentationen/Tafelbilder,Sek I Gymnasium,standalone,0,7.59,Eggs,183.14627247241913,10,3.5756914870334695,333,author_0716,Religion - Präsentationen/Tafelbilder,"12. Klasse, 13. Klasse"
mat_003724,Mathematik,Stochastik,"['12. Klasse', '13. Klasse']",Klassenarbeiten,Sek I Gymnasium,interactive,0,3.1,Bear,31.599034839770123,9,2.867194579395595,1028,author_0458,Stochastik - Klassenarbeiten,"12. Klasse, 13. Klasse"
mat_003725,Mathematik,Grundrechenarten,['8. Klasse'],Stationenlernen,Sek II,standalone,0,3.01,Cub,20.825999462028225,6,3.549758979975318,76,author_0126,Grundrechenarten - Stationenlernen,8. Klasse
mat_003726,Kunst,Basteln,"['10. Klasse', '11. Klasse', '12. Klasse', '13. Klasse']",Experimente,Grundschule,hybrid,0,8.91,Cub,16.466962695049407,8,3.9757564717397416,861,author_0941,Basteln - Experimente,"10. Klasse, 11. Klasse, 12. Klasse, 13. Klasse"
mat_003727,Englisch,Grammatik,"['6. Klasse', '7. Klasse', '8. Klasse']",Videos,Grundschule,interactive,1,7.8459768090576265,Cub,49.80227435462548,48,1.6837950811992475,269,author_0424,Grammatik - Sparpaket,"6. Klasse, 7. Klasse, 8. Klasse"
mat_003728,Englisch,Wortschatz,"['3. Klasse', '4. Klasse', '5. Klasse']",Stationenlernen,Förderunterricht,standalone,1,17.354787499173828,Dragon,39.27250949890401,18,1.224180083861175,402,author_0735,Wortschatz - Sparpaket,"3. Klasse, 4. Klasse, 5. Klasse"
mat_003729,Deutsch,Sprechen & Zuhören,"['11. Klasse', '12. Klasse', '13. Klasse']",Stundenentwürfe,Sek II,hybrid,0,8.73,Cub,8.325911341104606,9,4.108738395393888,893,author_0018,Sprechen & Zuhören - Stundenentwürfe,"11. Klasse, 12. Klasse, 13. Klasse"
mat_003730,Deutsch,Sprache untersuchen,"['11. Klasse', '12. Klasse', '13. Klasse']",Stundenentwürfe,Sek I Mittlere Schulform,hybrid,0,3.07,Eggs,75.25835214294794,12,3.8660919310785564,657,author_0673,Sprache untersuchen - Stundenentwürfe,"11. Klasse, 12. Klasse, 13. Klasse"
mat_003731,Deutsch,Schreiben,['2. Klasse'],Stationenlernen,Kita / Vorschule,interactive,0,20.07,Cub,27.611455006296353,9,1.032505818394279,567,author_0370,Schreiben - Stationenlernen,2. Klasse
mat_003732,Fachunterricht,Erdkunde,['8. Klasse'],Videos,Förderunterricht,standalone,1,6.13513464472064,Innovators,16.343928853656834,50,2.1218620426384787,429,author_0551,Erdkunde - Sparpaket,8. Klasse
mat_003733,Englisch,Sprechen,"['9. Klasse', '10. Klasse', '11. Klasse']",Unterrichtsreihen,Sek I Mittlere Schulform,hybrid,0,8.76,Bear,54.21267432418843,8,6.912547663534512,527,author_0504,Sprechen - Unterrichtsreihen,"9. Klasse, 10. Klasse, 11. Klasse"
mat_003734,Fachunterricht,Chemie,['1. Klasse'],Klassenarbeiten,Sek II,interactive,1,10.257218096166646,Innovators,35.06910141385204,52,6.168194442468868,383,author_0677,Chemie - Sparpaket,1. Klasse
mat_003735,Englisch,Grammatik,"['9. Klasse', '10. Klasse']",Interaktives Material,Förderunterricht,hybrid,1,14.52928230079494,Eggs,57.93427481258364,45,4.67484906177091,115,author_0304,Grammatik - Sparpaket,"9. Klasse, 10. Klasse"
mat_003736,Kunst,Epochen,"['3. Klasse', '4. Klasse']",Präsentationen/Tafelbilder,Förderunterricht,standalone,0,4.5,Eggs,15.579029555453031,8,4.932875584506181,350,author_0527,Epochen - Präsentationen/Tafelbilder,"3. Klasse, 4. Klasse"
mat_003737,Fachunterricht,Geschichte,['8. Klasse'],Test,Berufsschule,interactive,0,7.43,Eggs,8.056502872779815,15,1.850838085821489,59,author_0634,Geschichte - Test,8. Klasse
mat_003738,Englisch,Leseverstehen,['12. Klasse'],Videos,Sek I Mittlere Schulform,interactive,1,11.499985340451516,Eggs,34.11355938621436,32,7.628502656015267,394,author_0935,Leseverstehen - Sparpaket,12. Klasse
mat_003739,Fachunterricht,Biologie,"['4. Klasse', '5. Klasse', '6. Klasse']",Mal- und Bastelvorlagen,Förderunterricht,standalone,0,0.5,Cub,83.15413377316405,12,4.442523034413005,868,author_0352,Biologie - Mal- und Bastelvorlagen,"4. Klasse, 5. Klasse, 6. Klasse"
mat_003740,Deutsch,Lesen,"['9. Klasse', '10. Klasse']",Experimente,Sek I Mittlere Schulform,standalone,1,16.801607752031554,Bear,45.295752888281044,35,2.1146461695576404,167,author_0406,Lesen - Sparpaket,"9. Klasse, 10. Klasse"
mat_003741,Fachunterricht,Geschichte,['12. Klasse'],Videos,Sek II,interactive,0,4.97,Cub,47.24994601552886,9,12.570608847240006,124,author_0058,Geschichte - Videos,12. Klasse
mat_003742,Kunst,Basteln,"['9. Klasse', '10. Klasse']",Präsentationen/Tafelbilder,Sek I Mittlere Schulform,standalone,0,15.47,Eggs,42.27719925832235,9,2.8010142975262795,436,author_0236,Basteln - Präsentationen/Tafelbilder,"9. Klasse, 10. Klasse"
mat_003743,Kunst,Malen & Zeichnen,['7. Klasse'],Stationenlernen,Sek I Gymnasium,standalone,0,4.37,Eggs,53.99176368025876,9,5.426366470417788,344,author_0316,Malen & Zeichnen - Stationenlernen,7. Klasse
mat_003744,Kunst,Theorie,"['4. Klasse', '5. Klasse']",Mal- und Bastelvorlagen,Sek II,hybrid,0,3.05,Bear,100.20714432562438,9,5.7407531434227375,755,author_0704,Theorie - Mal- und Bastelvorlagen,"4. Klasse, 5. Klasse"
mat_003745,Kunst,Malen & Zeichnen,"['2. Klasse', '3. Klasse']",Experimente,Förderunterricht,interactive,0,23.44,Innovators,43.361333836898005,8,7.5558360375993505,981,author_0493,Malen & Zeichnen - Experimente,"2. Klasse, 3. Klasse"
mat_003746,Kunst,Theorie,"['10. Klasse', '11. Klasse', '12. Klasse']",Test,Sek II,hybrid,0,6.76,Cub,30.376954402104957,8,5.8446217287035465,328,author_0614,Theorie - Test,"10. Klasse, 11. Klasse, 12. Klasse"
mat_003747,Mathematik,Geometrie,"['1. Klasse', '2. Klasse', '3. Klasse']",Interaktives Material,Förderunterricht,standalone,0,2.39,Bear,68.52942561359436,10,2.278809476420548,93,author_0026,Geometrie - Interaktives Material,"1. Klasse, 2. Klasse, 3. Klasse"
mat_003748,Fachunterricht,Chemie,['4. Klasse'],Bildkarten,Sek I Mittlere Schulform,standalone,0,6.36,Cub,78.51167475322704,9,2.1568460098184143,306,author_0147,Chemie - Bildkarten,4. Klasse
mat_003749,Englisch,Sprechen,"['8. Klasse', '9. Klasse']",Präsentationen/Tafelbilder,Sek II,interactive,0,2.32,Dragon,125.96218615605235,13,0.3900602156035706,762,author_0378,Sprechen - Präsentationen/Tafelbilder,"8. Klasse, 9. Klasse"
mat_003750,Kunst,Malen & Zeichnen,['1. Klasse'],Experimente,Grundschule,standalone,0,3.53,Bear,38.057908544978325,9,0.7283132461138081,563,author_0835,Malen & Zeichnen - Experimente,1. Klasse
mat_003751,Deutsch,Anfangsunterricht,['11. Klasse'],Bildkarten,Berufsschule,interactive,0,6.83,Cub,24.158473790608497,5,5.258789944301373,285,author_0827,Anfangsunterricht - Bildkarten,11. Klasse
mat_003752,Mathematik,Grundrechenarten,"['8. Klasse', '9. Klasse']",Interaktives Material,Berufsschule,interactive,0,3.16,Eggs,98.94645532967203,8,2.293801345940174,694,author_0810,Grundrechenarten - Interaktives Material,"8. Klasse, 9. Klasse"
mat_003753,Deutsch,Sprechen & Zuhören,"['7. Klasse', '8. Klasse', '9. Klasse']",Präsentationen/Tafelbilder,Kita / Vorschule,standalone,0,15.43,Eggs,107.48893762422081,9,4.970629205532189,440,author_0017,Sprechen & Zuhören - Präsentationen/Tafelbilder,"7. Klasse, 8. Klasse, 9. Klasse"
mat_003754,Mathematik,Stochastik,"['3. Klasse', '4. Klasse']",Videos,Sek II,standalone,0,2.68,Dragon,130.72338812136067,10,4.153054434205811,140,author_0458,Stochastik - Videos,"3. Klasse, 4. Klasse"
mat_003755,Kunst,Basteln,"['8. Klasse', '9. Klasse']",Arbeitsblätter,Kita / Vorschule,hybrid,0,11.2,Cub,53.37961650107664,9,9.613206926779993,236,author_0251,Basteln - Arbeitsblätter,"8. Klasse, 9. Klasse"
mat_003756,Kunst,Basteln,['3. Klasse'],Experimente,Kita / Vorschule,hybrid,0,13.87,Dragon,92.88546182677419,11,7.4873847507278315,356,author_0654,Basteln - Experimente,3. Klasse
mat_003757,Deutsch,Sprechen & Zuhören,['7. Klasse'],Stundenentwürfe,Förderunterricht,standalone,0,9.85,Cub,72.36119464521038,9,6.090831126028403,241,author_0204,Sprechen & Zuhören - Stundenentwürfe,7. Klasse
mat_003758,Kunst,Basteln,"['2. Klasse', '3. Klasse', '4. Klasse']",Videos,Förderunterricht,standalone,0,3.15,Bear,41.55642322944255,8,0.716515454615636,141,author_0229,Basteln - Videos,"2. Klasse, 3. Klasse, 4. Klasse"
mat_003759,Englisch,Leseverstehen,"['1. Klasse', '2. Klasse', '3. Klasse']",Klassenarbeiten,Berufsschule,standalone,0,18.42,Cub,65.92262394507338,12,3.0943198374630243,963,author_0182,Leseverstehen - Klassenarbeiten,"1. Klasse, 2. Klasse, 3. Klasse"
mat_003760,Kunst,Epochen,"['3. Klasse', '4. Klasse', '5. Klasse']",Interaktives Material,Sek II,hybrid,0,4.62,Bear,5.858895962890047,4,1.032838983566028,1073,author_0529,Epochen - Interaktives Material,"3. Klasse, 4. Klasse, 5. Klasse"
mat_003761,Englisch,Leseverstehen,['6. Klasse'],Spiele,Förderunterricht,standalone,0,2.82,Dragon,5.066659861499303,10,5.000360608465475,451,author_0480,Leseverstehen - Spiele,6. Klasse
mat_003762,Englisch,Wortschatz,['12. Klasse'],Fördermaterial/Inklusion,Grundschule,standalone,0,8.56,Innovators,99.234608419954,13,8.84280303323641,986,author_0344,Wortschatz - Fördermaterial/Inklusion,12. Klasse
mat_003763,Deutsch,Sprechen & Zuhören,"['9. Klasse', '10. Klasse', '11. Klasse']",Quiz,Kita / Vorschule,hybrid,0,4.84,Eggs,5.903663433099431,11,2.922398553357387,399,author_0880,Sprechen & Zuhören - Quiz,"9. Klasse, 10. Klasse, 11. Klasse"
mat_003764,Fachunterricht,Geschichte,"['7. Klasse', '8. Klasse']",Arbeitsblätter,Förderunterricht,hybrid,0,11.36,Eggs,194.50632577706895,7,3.6132819922470283,397,author_0573,Geschichte - Arbeitsblätter,"7. Klasse, 8. Klasse"
mat_003765,Kunst,Werken,"['1. Klasse', '2. Klasse', '3. Klasse', '4. Klasse']",Spiele,Sek II,hybrid,0,3.15,Cub,5.435875746318892,9,5.5411002700619365,47,author_0048,Werken - Spiele,"1. Klasse, 2. Klasse, 3. Klasse, 4. Klasse"
mat_003766,Englisch,Sprechen,['4. Klasse'],Präsentationen/Tafelbilder,Grundschule,hybrid,0,5.26,Dragon,22.74696041010076,12,3.221581989838217,458,author_0141,Sprechen - Präsentationen/Tafelbilder,4. Klasse
mat_003767,Deutsch,Lesen,"['1. Klasse', '2. Klasse', '3. Klasse', '4. Klasse']",Klassenarbeiten,Förderunterricht,interactive,0,2.23,Innovators,5.4904205919746,14,1.7132849141894635,178,author_0053,Lesen - Klassenarbeiten,"1. Klasse, 2. Klasse, 3. Klasse, 4. Klasse"
mat_003768,Fachunterricht,Biologie,['5. Klasse'],Quiz,Grundschule,standalone,0,12.77,Cub,55.620538859332825,11,4.272513761960103,650,author_0900,Biologie - Quiz,5. Klasse
mat_003769,Englisch,Wortschatz,"['12. Klasse', '13. Klasse']",Spiele,Sek II,standalone,0,7.95,Cub,122.07452632615518,12,1.0112708675028108,20,author_0110,Wortschatz - Spiele,"12. Klasse, 13. Klasse"
mat_003770,Fachunterricht,Erdkunde,['7. Klasse'],Unterrichtsreihen,Förderunterricht,hybrid,0,8.65,Cub,44.9597654805304,9,1.9523309635779906,532,author_0361,Erdkunde - Unterrichtsreihen,7. Klasse
mat_003771,Mathematik,Funktionen,"['11. Klasse', '12. Klasse', '13. Klasse']",Stundenentwürfe,Sek II,hybrid,0,2.18,Eggs,59.84068144140847,6,3.019510423132348,422,author_0314,Funktionen - Stundenentwürfe,"11. Klasse, 12. Klasse, 13. Klasse"
mat_003772,Fachunterricht,Erdkunde,['9. Klasse'],Präsentationen/Tafelbilder,Sek I Mittlere Schulform,standalone,1,14.047276474682745,Dragon,67.45171366684596,54,7.834291028404829,918,author_0338,Erdkunde - Sparpaket,9. Klasse
mat_003773,Mathematik,Stochastik,"['7. Klasse', '8. Klasse']",Mal- und Bastelvorlagen,Sek II,standalone,0,3.1,Dragon,9.091405014088556,6,6.582768429627943,1028,author_0007,Stochastik - Mal- und Bastelvorlagen,"7. Klasse, 8. Klasse"
mat_003774,Fachunterricht,Geschichte,['8. Klasse'],Fördermaterial/Inklusion,Kita / Vorschule,standalone,0,1.47,Eggs,49.247261109562324,11,4.07591950340832,325,author_0734,Geschichte - Fördermaterial/Inklusion,8. Klasse
mat_003775,Englisch,Leseverstehen,['1. Klasse'],Videos,Berufsschule,hybrid,0,1.6,Eggs,17.48131266252523,7,2.7329520237298506,390,author_0908,Leseverstehen - Videos,1. Klasse
mat_003776,Kunst,Basteln,['12. Klasse'],Spiele,Sek II,hybrid,1,22.666834509690325,Bear,64.2019456944222,24,2.4347662302056032,102,author_0802,Basteln - Sparpaket,12. Klasse
