user_id,primary_subject,primary_grades,primary_grades_str,secondary_subjects,secondary_subjects_str,school_type,price_sensitivity,engagement_style,experience_level,days_since_registration,avg_monthly_purchases,preferred_material_types
user_000875,Englisch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",[],,Sek I Mittlere Schulform,high,browser,experienced,31,3,"['Bildkarten', 'Präsentationen/Tafelbilder', 'Interaktives Material']"
user_000876,Kunst,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Grundschule,high,focused,novice,225,3,"['Merkblätter', 'Videos']"
user_000877,Mathematik,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Förderunterricht,medium,browser,experienced,338,4,"['Stationenlernen', 'Arbeitsblätter']"
user_000878,Englisch,['9. Klasse'],9. Klasse,[],,Sek II,high,browser,expert,658,5,"['Arbeitsblätter', 'Präsentationen/Tafelbilder']"
user_000879,Deutsch,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Englisch', 'Mathematik']","Englisch, Mathematik",Kita / Vorschule,medium,power_user,experienced,193,6,"['Unterrichtsreihen', 'Videos', 'Interaktives Material']"
user_000880,Englisch,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",[],,Grundschule,medium,focused,experienced,642,2,"['Arbeitsblätter', 'Experimente']"
user_000881,Fachunterricht,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Deutsch', 'Kunst']","Deutsch, Kunst",Förderunterricht,high,browser,novice,651,5,"['Unterrichtsreihen', 'Experimente']"
user_000882,Deutsch,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse","['Mathematik', 'Englisch']","Mathematik, Englisch",Sek II,high,browser,expert,577,4,"['Stationenlernen', 'Spiele', 'Stundenentwürfe', 'Videos']"
user_000883,Fachunterricht,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",[],,Kita / Vorschule,low,focused,experienced,476,7,"['Videos', 'Experimente']"
user_000884,Kunst,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse",['Englisch'],Englisch,Kita / Vorschule,low,focused,experienced,182,4,"['Test', 'Fördermaterial/Inklusion']"
user_000885,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",[],,Sek I Gymnasium,high,focused,expert,637,5,"['Arbeitsblätter', 'Spiele']"
user_000886,Kunst,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Sek I Mittlere Schulform,medium,focused,experienced,403,3,"['Interaktives Material', 'Stundenentwürfe', 'Mal- und Bastelvorlagen', 'Experimente']"
user_000887,Fachunterricht,"['11. Klasse', '12. Klasse', '13. Klasse']","11. Klasse, 12. Klasse, 13. Klasse","['Kunst', 'Mathematik']","Kunst, Mathematik",Grundschule,medium,focused,novice,664,4,"['Stationenlernen', 'Spiele', 'Quiz']"
user_000888,Kunst,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Fachunterricht'],Fachunterricht,Sek I Mittlere Schulform,medium,browser,novice,379,5,"['Präsentationen/Tafelbilder', 'Test', 'Mal- und Bastelvorlagen']"
user_000889,Englisch,['7. Klasse'],7. Klasse,['Deutsch'],Deutsch,Sek I Mittlere Schulform,medium,focused,experienced,378,3,"['Fördermaterial/Inklusion', 'Stundenentwürfe', 'Mal- und Bastelvorlagen']"
user_000890,Englisch,['8. Klasse'],8. Klasse,"['Deutsch', 'Mathematik']","Deutsch, Mathematik",Sek I Gymnasium,medium,browser,experienced,504,5,"['Stationenlernen', 'Bildkarten', 'Präsentationen/Tafelbilder', 'Unterrichtsreihen']"
user_000891,Mathematik,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse","['Fachunterricht', 'Kunst']","Fachunterricht, Kunst",Sek I Gymnasium,medium,focused,experienced,195,3,"['Merkblätter', 'Videos', 'Präsentationen/Tafelbilder', 'Quiz']"
user_000892,Deutsch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse",[],,Sek I Gymnasium,medium,focused,expert,76,2,"['Stationenlernen', 'Merkblätter']"
user_000893,Fachunterricht,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",[],,Förderunterricht,medium,focused,experienced,201,2,"['Merkblätter', 'Arbeitsblätter']"
user_000894,Fachunterricht,"['10. Klasse', '11. Klasse', '12. Klasse']","10. Klasse, 11. Klasse, 12. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Berufsschule,medium,browser,expert,707,6,"['Experimente', 'Stundenentwürfe']"
user_000895,Mathematik,['7. Klasse'],7. Klasse,"['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Grundschule,medium,browser,experienced,89,3,"['Experimente', 'Interaktives Material', 'Klassenarbeiten', 'Arbeitsblätter']"
user_000896,Fachunterricht,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",[],,Sek II,low,browser,expert,671,4,"['Spiele', 'Interaktives Material', 'Stundenentwürfe']"
user_000897,Fachunterricht,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse",['Englisch'],Englisch,Kita / Vorschule,medium,browser,novice,560,3,"['Klassenarbeiten', 'Präsentationen/Tafelbilder']"
user_000898,Englisch,['13. Klasse'],13. Klasse,[],,Sek I Mittlere Schulform,high,browser,experienced,276,6,"['Bildkarten', 'Stundenentwürfe', 'Fördermaterial/Inklusion', 'Experimente']"
user_000899,Mathematik,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Kunst', 'Deutsch']","Kunst, Deutsch",Sek I Gymnasium,medium,browser,novice,427,2,"['Stationenlernen', 'Merkblätter', 'Interaktives Material', 'Arbeitsblätter']"
user_000900,Kunst,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Mathematik'],Mathematik,Berufsschule,low,focused,experienced,600,7,"['Mal- und Bastelvorlagen', 'Bildkarten']"
user_000901,Deutsch,['4. Klasse'],4. Klasse,['Kunst'],Kunst,Berufsschule,medium,browser,experienced,474,2,"['Stationenlernen', 'Fördermaterial/Inklusion', 'Stundenentwürfe']"
user_000902,Englisch,"['9. Klasse', '10. Klasse', '11. Klasse']","9. Klasse, 10. Klasse, 11. Klasse","['Deutsch', 'Kunst']","Deutsch, Kunst",Kita / Vorschule,high,focused,expert,77,3,"['Merkblätter', 'Interaktives Material', 'Spiele', 'Arbeitsblätter']"
user_000903,Mathematik,['1. Klasse'],1. Klasse,['Deutsch'],Deutsch,Förderunterricht,medium,focused,experienced,54,2,"['Bildkarten', 'Präsentationen/Tafelbilder', 'Stationenlernen', 'Unterrichtsreihen']"
user_000904,Deutsch,['10. Klasse'],10. Klasse,[],,Berufsschule,medium,browser,novice,321,4,"['Arbeitsblätter', 'Unterrichtsreihen', 'Stationenlernen']"
user_000905,Mathematik,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",['Kunst'],Kunst,Grundschule,high,focused,experienced,486,7,"['Bildkarten', 'Arbeitsblätter', 'Merkblätter']"
user_000906,Deutsch,"['1. Klasse', '2. Klasse', '3. Klasse']","1. Klasse, 2. Klasse, 3. Klasse",['Fachunterricht'],Fachunterricht,Sek I Gymnasium,medium,browser,novice,518,4,"['Experimente', 'Merkblätter']"
user_000907,Kunst,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse",[],,Sek II,medium,power_user,novice,590,3,"['Fördermaterial/Inklusion', 'Bildkarten', 'Präsentationen/Tafelbilder']"
user_000908,Englisch,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",[],,Sek I Gymnasium,high,browser,novice,46,5,"['Unterrichtsreihen', 'Merkblätter']"
user_000909,Englisch,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Fachunterricht'],Fachunterricht,Förderunterricht,high,focused,experienced,152,4,"['Interaktives Material', 'Bildkarten']"
user_000910,Deutsch,"['9. Klasse', '10. Klasse', '11. Klasse']","9. Klasse, 10. Klasse, 11. Klasse",[],,Kita / Vorschule,low,browser,experienced,337,3,"['Mal- und Bastelvorlagen', 'Bildkarten', 'Stationenlernen']"
user_000911,Englisch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",['Kunst'],Kunst,Sek I Gymnasium,high,focused,novice,304,3,"['Klassenarbeiten', 'Fördermaterial/Inklusion']"
user_000912,Mathematik,['13. Klasse'],13. Klasse,"['Deutsch', 'Kunst']","Deutsch, Kunst",Grundschule,high,power_user,expert,367,4,"['Quiz', 'Experimente', 'Interaktives Material', 'Fördermaterial/Inklusion']"
user_000913,Englisch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Sek I Mittlere Schulform,medium,focused,experienced,249,8,"['Bildkarten', 'Unterrichtsreihen']"
user_000914,Mathematik,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Sek II,medium,browser,novice,528,5,"['Klassenarbeiten', 'Interaktives Material', 'Videos']"
user_000915,Deutsch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Kita / Vorschule,low,browser,experienced,205,7,"['Experimente', 'Klassenarbeiten', 'Arbeitsblätter']"
user_000916,Mathematik,['1. Klasse'],1. Klasse,"['Deutsch', 'Kunst']","Deutsch, Kunst",Sek I Mittlere Schulform,high,browser,experienced,529,3,"['Videos', 'Merkblätter']"
user_000917,Mathematik,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Sek I Gymnasium,high,browser,novice,241,3,"['Klassenarbeiten', 'Experimente', 'Arbeitsblätter']"
user_000918,Deutsch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",[],,Sek I Gymnasium,medium,focused,expert,143,3,"['Videos', 'Spiele']"
user_000919,Kunst,['4. Klasse'],4. Klasse,[],,Förderunterricht,high,power_user,expert,363,3,"['Fördermaterial/Inklusion', 'Videos', 'Klassenarbeiten']"
user_000920,Fachunterricht,['9. Klasse'],9. Klasse,[],,Kita / Vorschule,high,focused,experienced,518,3,"['Spiele', 'Videos']"
user_000921,Deutsch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Sek I Gymnasium,medium,browser,expert,381,1,"['Präsentationen/Tafelbilder', 'Spiele', 'Bildkarten']"
user_000922,Englisch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse","['Deutsch', 'Kunst']","Deutsch, Kunst",Sek I Mittlere Schulform,low,power_user,expert,60,4,"['Stationenlernen', 'Unterrichtsreihen']"
user_000923,Mathematik,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Englisch'],Englisch,Berufsschule,medium,browser,novice,438,4,"['Spiele', 'Merkblätter']"
user_000924,Fachunterricht,['6. Klasse'],6. Klasse,['Kunst'],Kunst,Sek II,medium,power_user,novice,156,3,"['Videos', 'Bildkarten', 'Fördermaterial/Inklusion', 'Test']"
user_000925,Deutsch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",['Mathematik'],Mathematik,Sek II,medium,focused,expert,206,4,"['Unterrichtsreihen', 'Klassenarbeiten', 'Bildkarten']"
user_000926,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Fachunterricht'],Fachunterricht,Berufsschule,high,browser,experienced,269,3,"['Mal- und Bastelvorlagen', 'Klassenarbeiten', 'Präsentationen/Tafelbilder']"
user_000927,Deutsch,['2. Klasse'],2. Klasse,['Kunst'],Kunst,Sek II,low,focused,experienced,692,4,"['Präsentationen/Tafelbilder', 'Unterrichtsreihen']"
user_000928,Kunst,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,high,focused,experienced,643,7,"['Interaktives Material', 'Klassenarbeiten', 'Test', 'Arbeitsblätter']"
user_000929,Deutsch,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Kita / Vorschule,high,focused,expert,31,6,"['Unterrichtsreihen', 'Test', 'Experimente']"
user_000930,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Grundschule,medium,power_user,expert,148,3,"['Videos', 'Unterrichtsreihen', 'Bildkarten']"
user_000931,Fachunterricht,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",['Englisch'],Englisch,Kita / Vorschule,medium,focused,expert,210,3,"['Quiz', 'Klassenarbeiten']"
user_000932,Fachunterricht,"['11. Klasse', '12. Klasse', '13. Klasse']","11. Klasse, 12. Klasse, 13. Klasse",['Deutsch'],Deutsch,Berufsschule,high,browser,expert,685,6,"['Fördermaterial/Inklusion', 'Spiele']"
user_000933,Deutsch,['2. Klasse'],2. Klasse,"['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Förderunterricht,low,focused,novice,534,3,"['Stationenlernen', 'Quiz', 'Präsentationen/Tafelbilder', 'Spiele']"
user_000934,Fachunterricht,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Kita / Vorschule,low,focused,novice,389,6,"['Bildkarten', 'Merkblätter', 'Arbeitsblätter']"
user_000935,Deutsch,['6. Klasse'],6. Klasse,[],,Sek I Mittlere Schulform,medium,browser,novice,495,7,"['Quiz', 'Bildkarten', 'Spiele', 'Stationenlernen']"
user_000936,Kunst,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Berufsschule,medium,browser,experienced,149,1,"['Interaktives Material', 'Quiz', 'Stundenentwürfe']"
user_000937,Fachunterricht,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",[],,Grundschule,medium,power_user,experienced,488,2,"['Klassenarbeiten', 'Videos']"
user_000938,Kunst,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",[],,Sek II,medium,focused,novice,126,6,"['Bildkarten', 'Test']"
user_000939,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Sek I Mittlere Schulform,high,browser,experienced,340,5,"['Spiele', 'Merkblätter', 'Unterrichtsreihen']"
user_000940,Englisch,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,medium,focused,experienced,703,7,"['Experimente', 'Spiele', 'Merkblätter']"
user_000941,Englisch,['6. Klasse'],6. Klasse,[],,Förderunterricht,medium,browser,novice,341,2,"['Spiele', 'Bildkarten', 'Interaktives Material']"
user_000942,Mathematik,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",['Deutsch'],Deutsch,Kita / Vorschule,medium,power_user,experienced,640,3,"['Interaktives Material', 'Stationenlernen']"
user_000943,Kunst,['3. Klasse'],3. Klasse,"['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Berufsschule,medium,focused,experienced,553,3,"['Quiz', 'Mal- und Bastelvorlagen', 'Stationenlernen']"
user_000944,Englisch,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Deutsch', 'Mathematik']","Deutsch, Mathematik",Kita / Vorschule,low,focused,experienced,325,1,"['Stationenlernen', 'Experimente', 'Fördermaterial/Inklusion']"
user_000945,Deutsch,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse",[],,Sek I Gymnasium,low,browser,experienced,536,4,"['Arbeitsblätter', 'Stationenlernen']"
user_000946,Deutsch,['2. Klasse'],2. Klasse,[],,Grundschule,low,power_user,novice,599,6,"['Test', 'Präsentationen/Tafelbilder']"
user_000947,Deutsch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,medium,power_user,experienced,161,5,"['Stationenlernen', 'Experimente', 'Mal- und Bastelvorlagen']"
user_000948,Deutsch,['4. Klasse'],4. Klasse,[],,Förderunterricht,low,power_user,novice,172,8,"['Bildkarten', 'Fördermaterial/Inklusion', 'Präsentationen/Tafelbilder']"
user_000949,Mathematik,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse",['Deutsch'],Deutsch,Kita / Vorschule,medium,focused,novice,344,2,"['Quiz', 'Unterrichtsreihen', 'Experimente', 'Spiele']"
user_000950,Fachunterricht,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",[],,Kita / Vorschule,medium,browser,expert,690,6,"['Klassenarbeiten', 'Arbeitsblätter']"
user_000951,Kunst,['5. Klasse'],5. Klasse,"['Deutsch', 'Mathematik']","Deutsch, Mathematik",Sek I Gymnasium,medium,browser,expert,593,1,"['Interaktives Material', 'Bildkarten']"
user_000952,Deutsch,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse","['Fachunterricht', 'Kunst']","Fachunterricht, Kunst",Sek II,low,power_user,novice,226,4,"['Test', 'Präsentationen/Tafelbilder']"
user_000953,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Förderunterricht,medium,browser,experienced,120,3,"['Mal- und Bastelvorlagen', 'Klassenarbeiten']"
user_000954,Fachunterricht,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Mathematik'],Mathematik,Sek II,low,power_user,experienced,254,7,"['Quiz', 'Fördermaterial/Inklusion', 'Spiele']"
user_000955,Kunst,['3. Klasse'],3. Klasse,['Mathematik'],Mathematik,Sek II,medium,focused,experienced,48,3,"['Unterrichtsreihen', 'Spiele']"
user_000956,Kunst,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Sek I Mittlere Schulform,high,browser,experienced,676,3,"['Klassenarbeiten', 'Unterrichtsreihen']"
user_000957,Deutsch,['11. Klasse'],11. Klasse,[],,Förderunterricht,medium,browser,experienced,597,2,"['Präsentationen/Tafelbilder', 'Merkblätter']"
user_000958,Deutsch,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse",[],,Berufsschule,medium,browser,experienced,472,5,"['Mal- und Bastelvorlagen', 'Videos']"
user_000959,Englisch,['10. Klasse'],10. Klasse,[],,Sek I Gymnasium,high,browser,expert,173,5,"['Spiele', 'Unterrichtsreihen', 'Videos']"
user_000960,Deutsch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Mathematik'],Mathematik,Förderunterricht,high,focused,experienced,373,4,"['Klassenarbeiten', 'Merkblätter', 'Quiz']"
user_000961,Fachunterricht,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse","['Kunst', 'Deutsch']","Kunst, Deutsch",Berufsschule,medium,focused,novice,486,7,"['Quiz', 'Videos']"
user_000962,Fachunterricht,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Kunst', 'Englisch']","Kunst, Englisch",Grundschule,medium,browser,expert,164,3,"['Bildkarten', 'Test', 'Stationenlernen']"
user_000963,Fachunterricht,['11. Klasse'],11. Klasse,[],,Grundschule,medium,power_user,experienced,464,4,"['Test', 'Fördermaterial/Inklusion']"
user_000964,Englisch,['10. Klasse'],10. Klasse,[],,Sek I Mittlere Schulform,medium,focused,experienced,652,4,"['Arbeitsblätter', 'Merkblätter', 'Fördermaterial/Inklusion']"
user_000965,Mathematik,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse",[],,Berufsschule,medium,focused,expert,197,3,"['Präsentationen/Tafelbilder', 'Stationenlernen']"
user_000966,Deutsch,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse",['Mathematik'],Mathematik,Sek I Mittlere Schulform,medium,focused,novice,408,4,"['Test', 'Fördermaterial/Inklusion']"
user_000967,Kunst,['1. Klasse'],1. Klasse,"['Mathematik', 'Englisch']","Mathematik, Englisch",Förderunterricht,medium,power_user,expert,674,5,"['Interaktives Material', 'Fördermaterial/Inklusion', 'Bildkarten', 'Präsentationen/Tafelbilder']"
user_000968,Fachunterricht,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Grundschule,medium,browser,experienced,121,1,"['Bildkarten', 'Mal- und Bastelvorlagen', 'Spiele']"
user_000969,Fachunterricht,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Mathematik', 'Englisch']","Mathematik, Englisch",Förderunterricht,medium,browser,experienced,219,2,"['Experimente', 'Merkblätter', 'Fördermaterial/Inklusion']"
user_000970,Englisch,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse","['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Förderunterricht,medium,focused,expert,311,2,"['Arbeitsblätter', 'Unterrichtsreihen', 'Experimente']"
user_000971,Mathematik,"['11. Klasse', '12. Klasse', '13. Klasse']","11. Klasse, 12. Klasse, 13. Klasse",[],,Sek II,high,browser,novice,218,4,"['Mal- und Bastelvorlagen', 'Unterrichtsreihen', 'Stundenentwürfe']"
user_000972,Deutsch,"['5. Klasse', '6. Klasse', '7. Klasse']","5. Klasse, 6. Klasse, 7. Klasse",[],,Grundschule,high,browser,experienced,527,3,"['Klassenarbeiten', 'Videos', 'Spiele']"
user_000973,Deutsch,['13. Klasse'],13. Klasse,"['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Sek II,medium,power_user,experienced,337,2,"['Stundenentwürfe', 'Merkblätter']"
user_000974,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",[],,Berufsschule,low,browser,experienced,491,5,"['Stationenlernen', 'Spiele', 'Mal- und Bastelvorlagen']"
user_000975,Deutsch,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Grundschule,low,browser,experienced,528,3,"['Arbeitsblätter', 'Videos', 'Fördermaterial/Inklusion', 'Stundenentwürfe']"
user_000976,Kunst,"['8. Klasse', '9. Klasse', '10. Klasse']","8. Klasse, 9. Klasse, 10. Klasse",[],,Berufsschule,high,browser,novice,590,3,"['Klassenarbeiten', 'Interaktives Material', 'Bildkarten']"
user_000977,Fachunterricht,['4. Klasse'],4. Klasse,"['Englisch', 'Kunst']","Englisch, Kunst",Berufsschule,medium,browser,experienced,721,2,"['Merkblätter', 'Test', 'Stationenlernen', 'Unterrichtsreihen']"
user_000978,Englisch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",[],,Grundschule,medium,browser,experienced,717,2,"['Merkblätter', 'Stundenentwürfe']"
user_000979,Deutsch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",['Fachunterricht'],Fachunterricht,Sek I Mittlere Schulform,high,power_user,experienced,585,3,"['Merkblätter', 'Test', 'Bildkarten', 'Spiele']"
